data,id_compra,estado,loja,vendedor,produto,produto_id,preco,cliente_nome,cliente_genero,forma_pagto
2025-10-28 21:39:43.572771,377,RJ,Rio de Janeiro,Pedro Sousa,Headset,9,300.0,Barbara Smith,F,Cartão de Crédito
2025-10-29 03:37:57.099418,1404,PR,Cambará,Ana Maria,Smartphone,1,2000.0,Ollie Esposito,O,Pix
2025-10-29 06:59:45.890750,531,PR,Cambará,Vitoria Martins,Headset,9,300.0,Edwin Martinez,M,Transferência Bancária
2025-10-29 12:25:50.736212,864,PR,Cambará,Ana Maria,Mesa para Escritório,8,700.0,Willie Herrman,M,Transferência Bancária
2025-10-29 15:48:52.424346,969,PR,Cambará,Ana Maria,Cadeira Gamer,7,900.0,Jennifer Talamantes,F,Cartão de Crédito
2025-10-29 22:37:44.258825,428,MG,Belo Horizonte,Carlos Silva,Mouse,5,100.0,Pauline Michel,O,Pix
2025-10-29 22:39:02.127583,1767,MG,Belo Horizonte,João Vitor,Notebook,0,3500.0,David Mosley,M,Boleto
2025-10-29 23:49:51.426902,912,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Tiffany Kettl,O,Cartão de Crédito
2025-10-30 08:34:00.745251,1683,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Arlene Kintopp,F,Transferência Bancária
2025-10-30 15:04:49.748907,801,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Cynthia Mcelhenney,O,Boleto
2025-10-30 16:37:46.026239,534,PR,Cambará,Ana Maria,Impressora,6,1200.0,Carol Starks,F,Pix
2025-10-30 17:29:52.778715,1000,PR,Cambará,Beatriz Dias,Tablet,2,1500.0,Estelle Pierce,F,Transferência Bancária
2025-10-30 19:47:42.859795,325,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Lori Patton,F,Boleto
2025-10-31 00:40:40.347852,126,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Marguerite Tackett,O,Boleto
2025-10-31 03:17:43.256115,366,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Linda Fisher,F,Boleto
2025-10-31 21:29:42.106896,269,SP,Assis,Maria Vitoria,Impressora,6,1200.0,Nathan Bennett,O,Cartão de Crédito
2025-10-31 22:06:45.559805,509,RJ,Rio de Janeiro,Vinicius Sanches,Teclado,4,150.0,Amy Mcdavid,F,Cartão de Crédito
2025-10-31 22:22:52.791262,1004,MG,Belo Horizonte,Maria Clara,Notebook,0,3500.0,Victoria Moore,F,Cartão de Crédito
2025-11-01 07:09:50.888675,871,RJ,Rio de Janeiro,Pedro Sousa,Tablet,2,1500.0,Robert Parker,M,Transferência Bancária
2025-11-01 07:11:00.312793,1653,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Columbus Yee,O,Transferência Bancária
2025-11-01 09:31:54.576420,1127,MG,Belo Horizonte,João Vitor,Mesa para Escritório,8,700.0,Lawrence Bryson,O,Cartão de Crédito
2025-11-02 01:54:04.617349,1942,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,Jeffrey Ochoa,O,Cartão de Crédito
2025-11-02 03:12:57.601624,1430,SP,Assis,Mariana Gomes,Tablet,2,1500.0,Patricia Carriger,F,Boleto
2025-11-02 10:12:43.738590,390,PR,Cambará,Ana Maria,Mesa para Escritório,8,700.0,Billie Enck,O,Pix
2025-11-02 12:39:45.498212,500,SP,São Paulo,Ana Oliveira,Teclado,4,150.0,Jessica Stafford,F,Pix
2025-11-02 18:35:00.312123,1652,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Kevin Smith,M,Cartão de Crédito
2025-11-03 04:03:53.567278,1076,MG,Belo Horizonte,João Vitor,Headset,9,300.0,Eunice James,F,Boleto
2025-11-03 05:47:53.646838,1079,SP,Assis,Maria Vitoria,Monitor,3,800.0,Lauren Richardson,O,Pix
2025-11-03 06:39:43.550548,375,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Grover Cruz,O,Boleto
2025-11-03 08:51:52.082656,948,SP,São Paulo,Ana Oliveira,Teclado,4,150.0,Michael Jackson,M,Boleto
2025-11-03 09:43:56.896099,1389,PR,Cambará,Beatriz Dias,Teclado,4,150.0,George Posey,M,Cartão de Crédito
2025-11-03 16:16:04.058860,1904,MG,Belo Horizonte,Maria Clara,Notebook,0,3500.0,Daniel Harrell,M,Transferência Bancária
2025-11-03 18:00:39.740788,102,SP,Assis,Maria Vitoria,Cadeira Gamer,7,900.0,Clint Mason,M,Transferência Bancária
2025-11-03 19:45:42.347589,292,SP,Assis,Mariana Gomes,Mouse,5,100.0,Lisa Austin,F,Pix
2025-11-03 23:33:54.002596,1094,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Rachel Bronsky,O,Transferência Bancária
2025-11-04 03:32:02.007094,1758,SP,Assis,Mariana Gomes,Mouse,5,100.0,Sandy Rodriguez,F,Transferência Bancária
2025-11-04 12:33:58.508259,1493,RJ,Rio de Janeiro,Pedro Sousa,Mouse,5,100.0,Heather Fuller,O,Cartão de Crédito
2025-11-04 14:04:48.459692,723,SP,São Paulo,Bruno Silva,Teclado,4,150.0,Samuel Surratt,M,Transferência Bancária
2025-11-04 14:09:54.951775,1173,PR,Cambará,Beatriz Dias,Impressora,6,1200.0,Charlotte Scott,F,Cartão de Crédito
2025-11-04 15:36:52.083388,949,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Santiago Stanford,M,Boleto
2025-11-04 20:37:59.071225,1546,SP,São Paulo,Ana Oliveira,Mesa para Escritório,8,700.0,Hazel Verner,F,Boleto
2025-11-05 00:52:47.368029,616,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Jo Osteen,O,Boleto
2025-11-05 02:48:01.287548,1706,SP,São Paulo,Bruno Silva,Mesa para Escritório,8,700.0,Avery Davis,M,Cartão de Crédito
2025-11-05 05:36:47.812651,674,MG,Belo Horizonte,Carlos Silva,Tablet,2,1500.0,Trudy Scheer,F,Boleto
2025-11-05 08:35:44.120436,417,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Patrick Bean,M,Pix
2025-11-05 12:30:54.573790,1126,SP,São Paulo,Ana Oliveira,Notebook,0,3500.0,Margarito Gordon,M,Transferência Bancária
2025-11-05 13:52:55.716360,1257,SP,São Paulo,Carla Santos,Notebook,0,3500.0,Thomas Roberts,M,Cartão de Crédito
2025-11-05 15:20:54.710457,1150,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,Mae Williams,F,Pix
2025-11-06 15:20:50.566297,842,SP,São Paulo,Bruno Silva,Monitor,3,800.0,Willodean Whitfield,F,Boleto
2025-11-06 18:01:58.720371,1511,SP,Assis,Maria Vitoria,Notebook,0,3500.0,Ronald Grant,O,Pix
2025-11-07 01:31:43.711396,389,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Sharon Lansberry,F,Cartão de Crédito
2025-11-07 07:49:55.377320,1210,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Benjamin Tanner,O,Pix
2025-11-07 09:49:02.696838,1816,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Richard Smith,M,Transferência Bancária
2025-11-07 21:37:00.510028,1664,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Kelly Seats,O,Pix
2025-11-07 21:48:01.098864,1696,PR,Cambará,Beatriz Dias,Notebook,0,3500.0,Robert Robinson,O,Pix
2025-11-07 22:06:55.949901,1291,SP,Assis,Mariana Gomes,Teclado,4,150.0,Alfred Stanley,O,Transferência Bancária
2025-11-08 00:43:00.319400,1654,SP,Assis,Roberto Ferreira,Monitor,3,800.0,Richard Guadian,M,Cartão de Crédito
2025-11-08 05:43:51.947635,941,PR,Cambará,Ana Maria,Mouse,5,100.0,Yvonne Bowen,F,Cartão de Crédito
2025-11-08 09:29:43.808634,393,SP,Assis,Maria Vitoria,Tablet,2,1500.0,Jeff Sargeant,M,Pix
2025-11-08 10:26:39.715935,92,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Paula Willis,F,Transferência Bancária
2025-11-08 17:14:47.926144,691,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Melanie Wood,O,Transferência Bancária
2025-11-08 22:03:46.252903,545,SP,São Paulo,Bruno Silva,Mouse,5,100.0,Ray Lofton,O,Pix
2025-11-09 03:13:02.765410,1822,RJ,Rio de Janeiro,Vinicius Sanches,Monitor,3,800.0,Charles Thomas,O,Boleto
2025-11-09 04:25:56.855388,1381,SP,Assis,Maria Vitoria,Teclado,4,150.0,Judy Madrigal,O,Cartão de Crédito
2025-11-09 10:15:59.461215,1567,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Gladys Rosenstock,F,Pix
2025-11-09 10:35:57.117366,1408,SP,Assis,Maria Vitoria,Headset,9,300.0,Ronald Lambert,M,Boleto
2025-11-09 11:31:55.924365,1286,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Francis Hollon,O,Cartão de Crédito
2025-11-09 14:27:54.781135,1154,PR,Cambará,Ana Maria,Monitor,3,800.0,Martha Williams,O,Pix
2025-11-09 16:42:50.290232,831,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Angela Huber,O,Transferência Bancária
2025-11-10 01:06:38.077629,9,RJ,Rio de Janeiro,Pedro Sousa,Mesa para Escritório,8,700.0,Paula Caldera,O,Boleto
2025-11-10 05:56:03.446887,1860,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Jean Anderson,O,Boleto
2025-11-10 08:45:02.157735,1774,RJ,Rio de Janeiro,Pedro Sousa,Mesa para Escritório,8,700.0,Charles Bobeck,M,Cartão de Crédito
2025-11-11 07:41:59.357590,1560,RJ,Rio de Janeiro,Vinicius Sanches,Monitor,3,800.0,Helen Finlay,O,Boleto
2025-11-11 09:53:03.658178,1876,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Brian Conner,O,Pix
2025-11-11 21:21:52.421881,968,SP,São Paulo,Bruno Silva,Teclado,4,150.0,Jermaine Gutierrez,O,Cartão de Crédito
2025-11-11 23:50:00.476197,1660,MG,Belo Horizonte,João Vitor,Monitor,3,800.0,Marcelo Patton,O,Pix
2025-11-12 01:07:50.634276,854,MG,Belo Horizonte,Maria Clara,Monitor,3,800.0,Marcus Sas,M,Cartão de Crédito
2025-11-12 05:49:41.090751,194,SP,São Paulo,Bruno Silva,Headset,9,300.0,Margaret Rodriguez,F,Boleto
2025-11-12 08:36:42.666253,303,RJ,Rio de Janeiro,Vinicius Sanches,Impressora,6,1200.0,Lori Floyd,F,Transferência Bancária
2025-11-12 09:32:56.700403,1366,SP,Assis,Maria Vitoria,Cadeira Gamer,7,900.0,Patrick Marshall,O,Cartão de Crédito
2025-11-12 14:47:59.688321,1580,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Mimi Cacciatori,F,Transferência Bancária
2025-11-12 20:19:43.275206,369,MG,Belo Horizonte,João Vitor,Mesa para Escritório,8,700.0,Jamie Kozlowski,O,Cartão de Crédito
2025-11-12 22:32:04.372384,1924,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Robert Leung,O,Transferência Bancária
2025-11-13 07:34:58.790129,1516,SP,São Paulo,Bruno Silva,Headset,9,300.0,David Lentz,M,Transferência Bancária
2025-11-13 10:42:56.031526,1300,SP,São Paulo,Ana Oliveira,Tablet,2,1500.0,Reta Thomas,F,Cartão de Crédito
2025-11-13 15:02:46.105935,541,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Jessica Shortino,F,Cartão de Crédito
2025-11-13 15:15:38.304815,20,SP,Assis,Maria Vitoria,Impressora,6,1200.0,Reyna Patterson,F,Pix
2025-11-13 19:17:54.952824,1174,PR,Cambará,Ana Maria,Tablet,2,1500.0,Rhona Good,F,Pix
2025-11-13 22:14:41.392884,221,PR,Cambará,Ana Maria,Cadeira Gamer,7,900.0,Della Ruminski,O,Cartão de Crédito
2025-11-14 01:53:43.825867,395,SP,São Paulo,Carla Santos,Teclado,4,150.0,Barbara Speer,F,Cartão de Crédito
2025-11-14 06:13:52.086600,950,MG,Belo Horizonte,Maria Clara,Mouse,5,100.0,Wendy Blackmon,O,Boleto
2025-11-14 08:16:40.851084,175,SP,São Paulo,Bruno Silva,Mesa para Escritório,8,700.0,Julie Rivera,F,Boleto
2025-11-14 11:08:55.025216,1182,RJ,Rio de Janeiro,Vinicius Sanches,Monitor,3,800.0,Paul Joseph,M,Pix
2025-11-14 12:05:52.506720,983,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Sharon Stewart,F,Cartão de Crédito
2025-11-14 12:12:53.502123,1066,MG,Belo Horizonte,Carlos Silva,Mesa para Escritório,8,700.0,Christa Blount,F,Cartão de Crédito
2025-11-14 15:42:54.902882,1171,SP,São Paulo,Carla Santos,Mouse,5,100.0,Anthony Montpas,O,Boleto
2025-11-14 18:43:47.319508,610,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,Alice Fisher,F,Boleto
2025-11-14 19:43:49.192499,769,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Theresa Pearson,F,Transferência Bancária
2025-11-14 22:01:55.087591,1192,MG,Belo Horizonte,Carlos Silva,Mouse,5,100.0,Elisha Nakata,F,Cartão de Crédito
2025-11-15 00:35:47.372571,617,MG,Belo Horizonte,Maria Clara,Smartphone,1,2000.0,Walter Jones,O,Transferência Bancária
2025-11-15 03:47:54.590114,1129,SP,Assis,Maria Vitoria,Monitor,3,800.0,Vance Cox,O,Cartão de Crédito
2025-11-15 07:39:57.707407,1439,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Lilly Betters,F,Boleto
2025-11-15 08:53:55.923343,1284,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Tiffany Rivera,O,Transferência Bancária
2025-11-15 12:26:04.614261,1939,SP,São Paulo,Bruno Silva,Teclado,4,150.0,Suzanne Price,F,Boleto
2025-11-15 13:09:53.645680,1078,SP,São Paulo,Carla Santos,Mesa para Escritório,8,700.0,Nancy Rodriguez,O,Boleto
2025-11-15 18:51:58.559999,1498,SP,São Paulo,Carla Santos,Impressora,6,1200.0,Elizabeth Pruett,F,Transferência Bancária
2025-11-15 21:16:54.498568,1118,SP,Assis,Maria Vitoria,Cadeira Gamer,7,900.0,Simone White,O,Transferência Bancária
2025-11-16 02:58:55.085538,1191,SP,Assis,Mariana Gomes,Smartphone,1,2000.0,Mary Flynn,O,Transferência Bancária
2025-11-16 12:24:02.351514,1788,SP,Assis,Mariana Gomes,Tablet,2,1500.0,Linda Spector,F,Pix
2025-11-16 13:11:50.013232,807,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Eric Craft,M,Boleto
2025-11-16 16:47:38.308415,21,RJ,Rio de Janeiro,Pedro Sousa,Headset,9,300.0,Cheryle Thibeault,O,Boleto
2025-11-16 17:09:53.911883,1087,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Michael Reames,O,Pix
2025-11-16 21:39:42.108287,270,SP,São Paulo,Bruno Silva,Monitor,3,800.0,Walter Barber,M,Boleto
2025-11-16 22:17:58.502010,1490,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Lucy Courtney,F,Transferência Bancária
2025-11-17 08:09:55.354110,1208,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Glenn Murphy,M,Boleto
2025-11-17 08:38:00.128953,1621,SP,São Paulo,Ana Oliveira,Mouse,5,100.0,Jodi Landis,F,Transferência Bancária
2025-11-17 11:42:42.942040,342,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Erik Stevens,M,Cartão de Crédito
2025-11-17 14:03:48.895590,753,RJ,Rio de Janeiro,Juliana Almeida,Mesa para Escritório,8,700.0,Morris Janzen,M,Transferência Bancária
2025-11-17 20:54:39.769554,108,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Donald Whitener,M,Boleto
2025-11-17 23:13:45.153149,494,MG,Belo Horizonte,Carlos Silva,Impressora,6,1200.0,Ismael Coore,M,Pix
2025-11-18 02:09:02.458217,1798,SP,São Paulo,Bruno Silva,Cadeira Gamer,7,900.0,Sonja Landreth,O,Transferência Bancária
2025-11-18 04:14:00.372839,1655,RJ,Rio de Janeiro,Vinicius Sanches,Mesa para Escritório,8,700.0,Hope Coelho,F,Cartão de Crédito
2025-11-18 05:40:02.155147,1773,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Brian Giles,M,Pix
2025-11-18 05:46:56.034130,1302,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Ok Day,F,Boleto
2025-11-18 06:17:56.025443,1299,SP,Assis,Maria Vitoria,Headset,9,300.0,Marisela Laurent,F,Boleto
2025-11-18 09:53:56.566210,1348,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Kieth Wagner,M,Transferência Bancária
2025-11-18 11:34:52.714992,994,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Robert Laird,O,Cartão de Crédito
2025-11-18 23:34:58.941021,1536,RJ,Rio de Janeiro,Juliana Almeida,Headset,9,300.0,Tiffany Rodriguez,O,Pix
2025-11-19 02:18:40.449843,132,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Mary Garcia,F,Transferência Bancária
2025-11-19 07:13:38.731501,49,SP,São Paulo,Bruno Silva,Impressora,6,1200.0,Viola Beauchesne,F,Cartão de Crédito
2025-11-19 12:01:38.618184,45,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Naomi Weske,O,Boleto
2025-11-19 22:31:49.141717,761,SP,Assis,Mariana Gomes,Headset,9,300.0,Paula Chambers,F,Transferência Bancária
2025-11-19 22:32:43.889545,399,MG,Belo Horizonte,João Vitor,Monitor,3,800.0,Marion Grimes,F,Cartão de Crédito
2025-11-20 00:46:56.697807,1364,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,Norma Lane,O,Transferência Bancária
2025-11-20 05:38:03.573461,1869,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Eddie Steven,O,Cartão de Crédito
2025-11-20 07:40:02.505263,1805,PR,Cambará,Ana Maria,Mouse,5,100.0,Robert Gonzalez,M,Cartão de Crédito
2025-11-20 17:03:46.946247,585,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Cindy Galarza,O,Pix
2025-11-20 19:51:50.205049,826,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Lucy Callaway,F,Cartão de Crédito
2025-11-20 22:55:43.219289,361,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Meagan Mitchell,F,Boleto
2025-11-21 12:03:58.352649,1483,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Franklin Hellman,O,Cartão de Crédito
2025-11-21 15:52:42.861395,327,SP,Assis,Mariana Gomes,Mouse,5,100.0,Jonathan Williams,O,Cartão de Crédito
2025-11-21 18:51:58.571936,1502,SP,Assis,Maria Vitoria,Teclado,4,150.0,Cynthia Galvan,F,Boleto
2025-11-21 20:16:43.684826,384,PR,Cambará,Ana Maria,Impressora,6,1200.0,Rachel Isaacson,F,Pix
2025-11-21 21:12:55.002212,1177,SP,São Paulo,Bruno Silva,Mouse,5,100.0,Nannie Smith,O,Cartão de Crédito
2025-11-22 06:08:42.228058,284,SP,Assis,Roberto Ferreira,Headset,9,300.0,Aaron Allen,O,Boleto
2025-11-22 13:06:00.118907,1615,MG,Belo Horizonte,João Vitor,Mesa para Escritório,8,700.0,Krystyna Kelsey,O,Cartão de Crédito
2025-11-22 15:50:41.221600,203,MG,Belo Horizonte,Maria Clara,Monitor,3,800.0,Joni Doyle,O,Boleto
2025-11-22 16:16:04.185096,1909,PR,Cambará,Beatriz Dias,Mouse,5,100.0,Margie Mcclung,O,Cartão de Crédito
2025-11-23 01:38:02.333192,1783,SP,Assis,Roberto Ferreira,Smartphone,1,2000.0,Frederick Cochran,O,Pix
2025-11-23 20:26:01.904020,1746,PR,Cambará,Beatriz Dias,Cadeira Gamer,7,900.0,Chad Senter,M,Boleto
2025-11-23 20:45:49.544475,794,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,John Almon,M,Cartão de Crédito
2025-11-23 22:33:44.300666,438,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Suzanna Chiles,O,Pix
2025-11-23 23:10:52.718366,995,SP,Assis,Mariana Gomes,Smartphone,1,2000.0,Robert Littleton,M,Boleto
2025-11-24 08:34:53.328692,1052,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Tonya Thomas,O,Pix
2025-11-24 10:19:51.838952,935,SP,São Paulo,Ana Oliveira,Teclado,4,150.0,Kenneth Atkinson,O,Transferência Bancária
2025-11-24 10:50:56.138570,1312,SP,Assis,Maria Vitoria,Monitor,3,800.0,John Rainey,M,Cartão de Crédito
2025-11-24 12:19:58.696717,1508,SP,Assis,Maria Vitoria,Teclado,4,150.0,Stanley Ripley,M,Pix
2025-11-25 02:29:02.121705,1765,RJ,Rio de Janeiro,Pedro Sousa,Mesa para Escritório,8,700.0,Eric King,M,Transferência Bancária
2025-11-25 04:23:58.041199,1468,MG,Belo Horizonte,Carlos Silva,Impressora,6,1200.0,Julian Jones,M,Pix
2025-11-25 05:45:40.255757,124,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Ryan Ohara,O,Cartão de Crédito
2025-11-25 09:21:00.707773,1678,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Jessie Woodworth,F,Transferência Bancária
2025-11-25 10:50:56.822152,1380,MG,Belo Horizonte,Carlos Silva,Tablet,2,1500.0,Diane Mercure,F,Pix
2025-11-25 14:03:42.889727,335,SP,São Paulo,Carla Santos,Mouse,5,100.0,Felix Ogata,M,Boleto
2025-11-25 16:16:38.497292,29,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Jeremy Robinson,O,Transferência Bancária
2025-11-25 17:19:56.427708,1334,SP,Assis,Mariana Gomes,Smartphone,1,2000.0,Frank Mcelroy,M,Boleto
2025-11-25 21:50:58.507539,1492,RJ,Rio de Janeiro,Vinicius Sanches,Notebook,0,3500.0,Charles Barnes,M,Boleto
2025-11-26 00:59:55.911674,1280,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Scott Wright,M,Cartão de Crédito
2025-11-26 10:09:49.193883,770,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,Robert Williams,M,Cartão de Crédito
2025-11-26 10:52:41.659455,236,SP,São Paulo,Carla Santos,Impressora,6,1200.0,Carol Roberson,F,Pix
2025-11-26 15:57:51.351237,901,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Dixie Leon,F,Transferência Bancária
2025-11-26 19:41:51.696470,924,PR,Cambará,Vitoria Martins,Mouse,5,100.0,Wayne Hadley,M,Boleto
2025-11-26 23:10:43.573922,378,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Roderick Langdon,O,Cartão de Crédito
2025-11-26 23:26:42.216190,281,SP,Assis,Mariana Gomes,Smartphone,1,2000.0,William Frazier,O,Transferência Bancária
2025-11-27 02:01:03.906180,1898,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Yvonne Spears,F,Boleto
2025-11-27 04:40:42.927234,341,PR,Cambará,Beatriz Dias,Impressora,6,1200.0,Nina Hepler,F,Cartão de Crédito
2025-11-27 06:35:58.198972,1474,SP,Assis,Roberto Ferreira,Headset,9,300.0,Jean Feldkamp,F,Boleto
2025-11-27 06:39:58.784743,1515,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Kathleen Lankford,F,Pix
2025-11-27 10:29:54.688272,1145,SP,Assis,Roberto Ferreira,Teclado,4,150.0,Linda Ledet,O,Boleto
2025-11-27 12:44:58.135365,1470,PR,Cambará,Beatriz Dias,Teclado,4,150.0,Evelyn Dirden,O,Transferência Bancária
2025-11-27 19:10:50.607438,848,PR,Cambará,Ana Maria,Smartphone,1,2000.0,Terry Chavez,O,Pix
2025-11-28 06:06:58.923272,1534,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,John Rosemond,M,Cartão de Crédito
2025-11-28 09:02:56.919650,1392,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,Susanne Pippin,F,Cartão de Crédito
2025-11-28 09:40:54.164687,1101,RJ,Rio de Janeiro,Juliana Almeida,Impressora,6,1200.0,Steven Lamberton,O,Transferência Bancária
2025-11-28 22:02:38.501641,31,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,Joann Dan,F,Cartão de Crédito
2025-11-29 16:26:44.277476,433,SP,São Paulo,Carla Santos,Tablet,2,1500.0,Allison Dameron,F,Transferência Bancária
2025-11-29 23:04:42.127255,275,RJ,Rio de Janeiro,Pedro Sousa,Tablet,2,1500.0,Mary Peterson,O,Transferência Bancária
2025-11-30 00:31:46.258473,546,SP,Assis,Roberto Ferreira,Notebook,0,3500.0,Hector Bergeron,O,Transferência Bancária
2025-11-30 03:44:58.852325,1524,PR,Cambará,Beatriz Dias,Mouse,5,100.0,Hector Cowan,M,Cartão de Crédito
2025-11-30 04:44:03.118037,1853,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Travis Bisio,O,Pix
2025-11-30 05:47:04.623061,1946,RJ,Rio de Janeiro,Pedro Sousa,Mouse,5,100.0,Raymond Baxter,M,Boleto
2025-11-30 16:57:45.643986,514,SP,Assis,Maria Vitoria,Headset,9,300.0,Reuben Bakker,O,Pix
2025-11-30 17:03:40.454040,136,RJ,Rio de Janeiro,Pedro Sousa,Monitor,3,800.0,Grover Shipman,M,Boleto
2025-11-30 23:37:02.402945,1793,SP,São Paulo,Bruno Silva,Teclado,4,150.0,Marian King,F,Boleto
2025-12-01 01:59:55.356078,1209,PR,Cambará,Vitoria Martins,Headset,9,300.0,Robert Gerace,M,Boleto
2025-12-01 05:57:01.963426,1751,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,Teresa Henry,O,Pix
2025-12-01 07:25:51.840965,936,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Frances Canevari,O,Cartão de Crédito
2025-12-01 07:36:40.506024,145,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Victoria Green,O,Boleto
2025-12-01 10:55:56.412821,1331,RJ,Rio de Janeiro,Juliana Almeida,Impressora,6,1200.0,Danny Hunter,M,Pix
2025-12-01 16:29:47.206590,596,SP,São Paulo,Carla Santos,Impressora,6,1200.0,Mary Smith,F,Pix
2025-12-01 23:21:41.002840,187,PR,Cambará,Ana Maria,Teclado,4,150.0,Reginald Thomas,M,Cartão de Crédito
2025-12-02 04:03:42.715494,313,MG,Belo Horizonte,João Vitor,Notebook,0,3500.0,Robert Nguyen,M,Transferência Bancária
2025-12-02 09:23:05.028385,1980,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,Catherine Pelayo,F,Pix
2025-12-02 09:38:56.431182,1335,PR,Cambará,Beatriz Dias,Smartphone,1,2000.0,Wesley Durham,O,Boleto
2025-12-03 01:25:55.596046,1229,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Donna Root,O,Transferência Bancária
2025-12-03 01:49:45.570791,510,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,Margaret Forsyth,O,Transferência Bancária
2025-12-03 05:59:01.410427,1719,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Maria Jensen,F,Boleto
2025-12-03 15:06:52.511621,986,MG,Belo Horizonte,Carlos Silva,Impressora,6,1200.0,Harold Randolph,M,Pix
2025-12-03 16:07:39.719420,95,SP,São Paulo,Ana Oliveira,Mouse,5,100.0,Shirley White,F,Transferência Bancária
